link,name,hall_of_fame,active_player,years_played,career_batting_average,career_hits,career_HRs,career_WAR,career_RBIs,career_runs,career_OBP,career_SLG,career_OPS,world_series_wins,golden_glove_awards,mvps,career_hitting_titles,silver_slugger_awards,all_star_apps
http://www.baseball-reference.com/players/h/holtda01.shtml,Dana Holt,False,False,2,.380,41,0,0.1,25,16,.402,.481,.883,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/holtji01.shtml,Jim Holt,False,False,9,.265,428,19,-0.4,177,174,.305,.352,.657,1,0,0,0,0,0
http://www.baseball-reference.com/players/h/holtre01.shtml,Red Holt,False,False,1,.273,24,1,0.1,8,13,.360,.386,.746,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/holtro01.shtml,Roger Holt,False,False,1,.167,1,0,0.1,1,0,.286,.167,.452,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/holtty01.shtml,Tyler Holt,False,False,3,.228,64,0,-1.2,15,29,.306,.274,.580,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/holtzed01.shtml,Eddie Holtz,False,False,5,.227,208,3,-1.7,87,116,.287,.278,.566,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/honanma01.shtml,Marty Honan,False,False,2,.133,2,0,-0.1,4,1,.188,.267,.454,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoodab01.shtml,Abie Hood,False,False,1,.286,6,1,0.1,2,2,.318,.524,.842,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoodde01.shtml,Destin Hood,False,False,1,.240,6,1,-0.2,2,3,.240,.400,.640,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hooddo02.shtml,Dozier Hood,False,False,1,1.000,1,0,0.0,0,0,1.000,1.000,2.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoodwa01.shtml,Wally Hood,False,False,3,.238,19,1,-0.2,5,23,.358,.350,.708,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hooksal01.shtml,Alex Hooks,False,False,1,.227,10,0,-0.2,4,4,.277,.295,.572,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoopeha01.shtml,Harry Hooper,True,False,17,.281,2466,75,53.6,816,1429,.368,.387,.755,4,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoopeke01.shtml,Kevin Hooper,False,False,2,.125,1,0,0.1,0,1,.222,.125,.347,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoopemi01.shtml,Mike Hooper,False,False,1,.214,3,0,0.0,2,3,.214,.286,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoovebu01.shtml,Buster Hoover,False,False,3,.288,151,1,1.9,16,114,.337,.390,.727,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoovech01.shtml,Charlie Hoover,False,False,2,.250,67,1,-0.1,26,44,.328,.306,.634,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoovejo01.shtml,Joe Hoover,False,False,3,.243,301,5,1.2,84,177,.300,.316,.616,1,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoovepa01.shtml,Paul Hoover,False,False,7,.250,25,0,-0.4,8,10,.286,.280,.566,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hopkibu01.shtml,Buck Hopkins,False,False,1,.136,6,0,-0.2,3,7,.333,.205,.538,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hopkido01.shtml,Don Hopkins,False,False,2,.167,1,0,-0.3,0,25,.375,.167,.542,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hopkiga01.shtml,Gail Hopkins,False,False,7,.266,324,25,3.2,145,142,.352,.376,.727,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hopkima01.shtml,Marty Hopkins,False,False,2,.211,80,4,0.1,48,48,.357,.274,.631,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hopkimi01.shtml,Mike Hopkins,False,False,1,1.000,2,0,0.1,0,0,1.000,1.500,2.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hopli01.shtml,Hoplins,False,False,1,.250,1,0,0.0,0,0,.250,.250,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoppjo01.shtml,Johnny Hopp,False,False,14,.296,1262,46,26.4,458,698,.368,.414,.782,4,0,0,0,0,1
http://www.baseball-reference.com/players/h/hoppeno01.shtml,Norris Hopper,False,False,3,.316,125,1,1.7,20,60,.367,.371,.738,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hopwore01.shtml,Reginald Hopwood,False,False,1,.118,2,0,-0.2,1,2,.318,.235,.553,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/horansh01.shtml,Shags Horan,False,False,1,.290,9,0,-0.3,7,4,.313,.323,.635,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hornsa01.shtml,Sam Horn,False,False,8,.240,250,62,2.3,179,132,.328,.468,.797,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hornebi01.shtml,Billy Horne,False,False,9,.215,120,1,0.3,47,64,.279,.258,.537,0,0,0,0,0,3
http://www.baseball-reference.com/players/h/hornecl01.shtml,Clyde Horne,False,False,1,.000,0,0,-0.2,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/horne02.shtml,Horner,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hornebo01.shtml,Bob Horner,False,False,10,.277,1047,218,21.9,685,560,.340,.499,.839,0,0,0,0,0,1
http://www.baseball-reference.com/players/h/hornsro01.shtml,Rogers Hornsby,True,False,23,.358,2930,301,127.3,1584,1579,.434,.577,1.010,1,0,2,7,0,0
http://www.baseball-reference.com/players/h/hornujo01.shtml,Joe Hornung,False,False,12,.257,1230,31,7.9,564,787,.277,.350,.627,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hortoto01.shtml,Tony Horton,False,False,7,.268,597,76,6.6,297,251,.313,.430,.743,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hortowi01.shtml,Willie Horton,False,False,18,.273,1993,325,26.5,1163,873,.332,.457,.789,1,0,0,0,0,4
http://www.baseball-reference.com/players/h/horwibr01.shtml,Brian Horwitz,False,False,1,.222,8,2,0.2,4,5,.310,.389,.698,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoseydw01.shtml,Dwayne Hosey,False,False,2,.274,40,4,1.3,10,33,.342,.466,.807,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoseyst01.shtml,Steve Hosey,False,False,2,.259,15,1,-0.6,7,6,.262,.345,.607,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoskibi01.shtml,Bill Hoskins,False,False,10,.328,424,32,9.9,265,239,.383,.511,.894,0,0,0,0,0,1
http://www.baseball-reference.com/players/h/hoskida01.shtml,Dave Hoskins,False,False,6,.280,159,4,1.3,83,90,.326,.371,.698,1,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoskirh01.shtml,Rhys Hoskins,False,True,5,.241,443,118,8.3,326,311,.360,.502,.862,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hosleti01.shtml,Tim Hosley,False,False,9,.215,79,12,1.3,53,43,.324,.342,.666,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hosmeer01.shtml,Eric Hosmer,False,True,11,.277,1629,188,18.1,835,767,.336,.431,.767,1,4,0,0,1,1
http://www.baseball-reference.com/players/h/hostech01.shtml,Chuck Hostetler,False,False,2,.278,86,0,0.0,22,45,.338,.330,.668,1,0,0,0,0,0
http://www.baseball-reference.com/players/h/hosteda01.shtml,Dave Hostetler,False,False,5,.229,187,37,-0.2,124,92,.313,.407,.720,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hotalpe01.shtml,Pete Hotaling,False,False,9,.267,931,9,7.9,371,590,.314,.353,.667,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hottmke01.shtml,Ken Hottman,False,False,1,.125,2,0,-0.2,0,1,.176,.125,.301,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/houcksa01.shtml,Sadie Houck,False,False,8,.250,666,4,8.7,234,406,.269,.338,.608,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/houkra01.shtml,Ralph Houk,False,False,8,.272,43,0,0.1,20,12,.327,.323,.650,2,0,0,0,0,0
http://www.baseball-reference.com/players/h/housech03.shtml,Charley House,False,False,2,.258,23,0,-0.5,12,14,.305,.270,.575,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housefr03.shtml,Frank House,False,False,10,.248,494,47,2.0,235,201,.302,.362,.663,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housejr01.shtml,J.R. House,False,False,5,.167,10,3,-0.3,4,6,.206,.367,.573,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housech02.shtml,Charlie Householder,False,False,2,.250,145,4,2.1,,68,.273,.349,.622,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housech01.shtml,Charlie Householder,False,False,1,.239,74,1,-0.5,,32,.267,.319,.586,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/houseed01.shtml,Ed Householder,False,False,1,.209,9,0,-0.3,9,5,.244,.209,.454,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housepa02.shtml,Paul Householder,False,False,8,.236,313,29,0.0,144,146,.304,.363,.667,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housejo01.shtml,John Houseman,False,False,2,.253,74,0,-0.2,25,39,.344,.331,.675,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housebe01.shtml,Ben Houser,False,False,3,.267,126,9,0.9,75,58,.322,.390,.711,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/housiwa01.shtml,Wayne Housie,False,False,2,.208,5,0,-0.2,1,4,.269,.292,.561,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/houstti01.shtml,Tick Houston,False,False,1,.235,12,0,-0.4,4,7,.264,.255,.519,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/houstty01.shtml,Tyler Houston,False,False,8,.265,479,63,1.4,253,197,.312,.423,.735,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/houtzle01.shtml,Lefty Houtz,False,False,1,.235,4,0,0.3,0,1,.381,.353,.734,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hovlest01.shtml,Steve Hovley,False,False,5,.258,263,8,1.7,88,122,.335,.330,.665,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howar06.shtml,Howard,False,False,1,.308,4,0,0.0,2,2,.308,.308,.615,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarch01.shtml,Chris Howard,False,False,3,.188,6,0,0.2,2,3,.250,.250,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarda01.shtml,Dave Howard,False,False,2,.222,8,0,-0.2,1,6,.243,.250,.493,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarda02.shtml,David Howard,False,False,9,.229,362,11,2.6,148,169,.291,.303,.595,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarde01.shtml,Del Howard,False,False,5,.263,482,6,1.1,193,199,.318,.326,.644,2,0,0,0,0,0
http://www.baseball-reference.com/players/h/howardo01.shtml,Doug Howard,False,False,5,.212,46,1,-1.3,22,19,.239,.258,.497,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarel01.shtml,Elston Howard,False,False,15,.274,1490,168,27.0,773,633,.321,.427,.748,4,2,1,0,0,12
http://www.baseball-reference.com/players/h/howarfr01.shtml,Frank Howard,False,False,16,.273,1774,382,37.6,1119,864,.352,.499,.851,1,0,0,0,0,4
http://www.baseball-reference.com/players/h/howariv01.shtml,Ivan Howard,False,False,4,.233,191,2,3.8,86,91,.331,.308,.639,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarla01.shtml,Larry Howard,False,False,4,.236,86,6,0.0,47,36,.305,.337,.642,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarma01.shtml,Matt Howard,False,False,1,.204,11,1,-0.6,9,9,.228,.278,.506,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarmi01.shtml,Mike Howard,False,False,3,.182,12,1,-0.1,7,9,.291,.242,.534,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarpa01.shtml,Paul Howard,False,False,1,.200,3,0,0.1,2,2,.368,.267,.635,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarpe01.shtml,Percy Howard,False,False,1,,0,0,0.0,0,0,,,,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarry01.shtml,Ryan Howard,False,False,13,.258,1475,382,14.7,1194,848,.343,.515,.859,1,0,1,0,1,3
http://www.baseball-reference.com/players/h/howarst01.shtml,Steve Howard,False,False,1,.231,12,0,-0.5,1,5,.286,.308,.593,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarth01.shtml,Thomas Howard,False,False,11,.264,655,44,2.4,264,297,.311,.384,.695,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarwi01.shtml,Wilbur Howard,False,False,6,.250,267,6,-0.4,71,149,.283,.322,.605,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howarji01.shtml,Jim Howarth,False,False,4,.217,49,1,-0.2,16,27,.298,.265,.563,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howear01.shtml,Art Howe,False,False,11,.260,682,43,13.8,293,268,.329,.379,.708,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howesh01.shtml,Shorty Howe,False,False,2,.203,14,0,-0.2,6,5,.247,.203,.449,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howeldi02.shtml,Dixie Howell,False,False,8,.246,224,12,-1.3,93,98,.314,.337,.651,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howelja02.shtml,Jack Howell,False,False,11,.239,632,108,9.6,337,345,.318,.423,.742,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howelpa01.shtml,Pat Howell,False,False,1,.187,14,0,0.1,1,9,.218,.200,.418,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howelre01.shtml,Red Howell,False,False,1,.286,2,0,0.0,2,0,.545,.286,.831,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howelro02.shtml,Roy Howell,False,False,11,.261,991,80,10.9,454,422,.321,.389,.710,0,0,0,0,0,1
http://www.baseball-reference.com/players/h/howerbi01.shtml,Bill Howerton,False,False,4,.274,178,22,3.1,106,95,.364,.472,.836,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howitda01.shtml,Dann Howitt,False,False,6,.194,47,5,-0.3,22,25,.243,.326,.570,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howleda01.shtml,Dan Howley,False,False,1,.125,4,0,-0.4,2,5,.222,.188,.410,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/howsedi01.shtml,Dick Howser,False,False,8,.248,617,16,9.4,165,398,.346,.318,.664,0,0,0,0,0,2
http://www.baseball-reference.com/players/h/hoydu01.shtml,Billy Hoy,False,False,14,.288,2048,40,32.5,725,1429,.386,.374,.760,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hoyinja01.shtml,Jared Hoying,False,True,3,.215,26,1,-0.9,12,21,.256,.281,.537,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hrbekke01.shtml,Kent Hrbek,False,False,14,.282,1749,293,38.6,1086,903,.367,.481,.848,2,0,0,0,0,1
http://www.baseball-reference.com/players/h/hriniwa01.shtml,Walt Hriniak,False,False,2,.253,25,0,-0.6,4,4,.333,.253,.586,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huch01.shtml,Chin-lung Hu,False,False,5,.176,34,2,-0.3,18,27,.225,.259,.484,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hubbaal01.shtml,Al Hubbard,False,False,1,.333,2,0,0.0,2,2,.429,.333,.762,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hubbagl01.shtml,Glenn Hubbard,False,False,12,.244,1084,70,19.2,448,545,.328,.349,.677,0,0,0,0,0,1
http://www.baseball-reference.com/players/h/hubbaje01.shtml,Jesse Hubbard,False,False,9,.295,209,18,8.1,110,157,.377,.465,.842,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hubbala01.shtml,Larry Hubbard,False,False,1,.000,0,0,0.0,0,0,.250,.000,.250,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hubbami01.shtml,Mike Hubbard,False,False,6,.167,32,4,-2.2,11,11,.187,.240,.426,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hubbatr01.shtml,Trent Hubbard,False,False,10,.257,196,16,0.1,72,124,.333,.382,.715,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hubbske01.shtml,Ken Hubbs,False,False,3,.247,310,14,1.2,98,148,.290,.336,.626,0,1,0,0,0,0
http://www.baseball-reference.com/players/h/hubercl01.shtml,Clarence Huber,False,False,4,.263,225,6,-1.3,93,95,.313,.370,.683,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huberju01.shtml,Justin Huber,False,False,5,.224,36,2,-1.1,15,14,.276,.304,.580,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huberot01.shtml,Otto Huber,False,False,1,.273,6,0,0.0,3,2,.273,.318,.591,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huberc02.shtml,C. Hubert,False,False,1,.500,3,0,0.1,1,1,.500,.667,1.167,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huckake01.shtml,Ken Huckaby,False,False,6,.222,95,3,-1.4,31,42,.256,.281,.537,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hudgeda01.shtml,Dave Hudgens,False,False,1,.143,1,0,-0.1,0,0,.143,.143,.286,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hudgeji01.shtml,Jimmy Hudgens,False,False,3,.282,11,0,0.0,1,4,.364,.410,.774,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hudlere01.shtml,Rex Hudler,False,False,13,.261,461,56,6.3,169,261,.296,.422,.717,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hudsofr01.shtml,Frank Hudson,False,False,4,.282,20,1,0.3,8,7,.363,.394,.757,0,0,0,0,0,1
http://www.baseball-reference.com/players/h/hudsojo03.shtml,Joe Hudson,False,False,3,.167,5,0,-0.3,1,0,.219,.200,.419,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hudsojo01.shtml,Johnny Hudson,False,False,7,.242,283,4,-0.2,96,138,.296,.314,.610,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hudsoky01.shtml,Kyle Hudson,False,False,1,.143,4,0,-0.4,2,3,.143,.143,.286,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hudsoor01.shtml,Orlando Hudson,False,False,11,.273,1319,93,30.9,542,648,.341,.412,.752,0,4,0,0,0,2
http://www.baseball-reference.com/players/h/hudspro01.shtml,Robert Hudspeth,False,False,9,.312,439,35,7.2,246,192,.368,.468,.836,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huelsfr01.shtml,Frank Huelsman,False,False,3,.258,213,5,2.8,97,76,.322,.371,.693,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huffau01.shtml,Aubrey Huff,False,False,13,.278,1699,242,20.5,904,806,.342,.464,.806,2,0,0,0,1,0
http://www.baseball-reference.com/players/h/huffed01.shtml,Eddie Huff,False,False,3,.250,39,1,-0.3,13,20,.320,.295,.615,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huffmi01.shtml,Mike Huff,False,False,7,.247,198,9,2.0,75,113,.344,.351,.695,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huffsa01.shtml,Sam Huff,False,False,1,.355,11,3,0.5,4,5,.394,.742,1.136,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huffmbe01.shtml,Ben Huffman,False,False,1,.273,48,1,-0.2,24,18,.323,.341,.664,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huffmch01.shtml,Chad Huffman,False,False,2,.219,7,0,0.0,2,4,.306,.281,.587,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huged01.shtml,Ed Hug,False,False,1,,0,0,0.0,0,0,1.000,,,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huggimi01.shtml,Miller Huggins,True,False,13,.265,1474,9,35.4,318,948,.382,.314,.696,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughe06.shtml,Hughes,False,False,1,.500,2,0,0.1,0,0,.500,.500,1.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughebi01.shtml,Bill Hughes,False,False,2,.138,9,0,-0.9,1,8,.188,.185,.373,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughebo01.shtml,Bobby Hughes,False,False,2,.238,76,12,-0.6,37,38,.287,.392,.678,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughech01.shtml,Charlie Hughes,False,False,3,.169,13,0,-0.5,7,1,.210,.195,.405,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughejo01.shtml,Joe Hughes,False,False,1,.000,0,0,-0.1,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hugheke01.shtml,Keith Hughes,False,False,4,.204,41,2,-1.2,24,18,.286,.284,.570,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughelu01.shtml,Luke Hughes,False,False,3,.218,69,8,0.5,33,32,.277,.331,.609,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hugherh01.shtml,Rhyne Hughes,False,False,1,.213,10,0,-0.1,4,3,.275,.255,.530,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughero01.shtml,Roy Hughes,False,False,9,.273,705,5,4.5,205,396,.332,.340,.673,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hughesa01.shtml,Sammy Hughes,False,False,13,.309,480,21,10.4,241,319,.380,.440,.820,0,0,0,0,0,6
http://www.baseball-reference.com/players/h/hughete01.shtml,Terry Hughes,False,False,3,.209,18,1,-0.3,7,6,.281,.279,.560,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hugheto03.shtml,Tom Hughes,False,False,1,.373,22,0,0.2,5,8,.413,.508,.921,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huhnem01.shtml,Emil Huhn,False,False,3,.229,128,1,-2.4,47,40,.273,.291,.564,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hulenbi01.shtml,Billy Hulen,False,False,2,.246,100,0,0.2,41,97,.350,.327,.676,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huletti01.shtml,Tim Hulett,False,False,12,.249,529,48,6.7,220,245,.298,.371,.669,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hulettu01.shtml,Tug Hulett,False,False,2,.194,13,1,-0.7,3,6,.270,.254,.524,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hulseda01.shtml,David Hulse,False,False,5,.266,336,5,1.5,103,207,.307,.337,.644,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hulswru01.shtml,Rudy Hulswitt,False,False,7,.253,564,3,1.4,203,208,.299,.314,.613,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/humbech01.shtml,Charlie Humber,False,False,2,.241,14,0,-0.1,4,5,.323,.259,.582,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hummejo01.shtml,John Hummel,False,False,12,.254,991,29,11.7,394,421,.316,.352,.668,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hummeti01.shtml,Tim Hummel,False,False,2,.222,43,3,-1.3,17,19,.285,.314,.599,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/humphal01.shtml,Al Humphrey,False,False,1,.185,5,0,-0.3,0,4,.267,.185,.452,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/humphte01.shtml,Terry Humphrey,False,False,9,.211,223,6,-0.4,85,69,.265,.267,.532,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/humphmi01.shtml,Mike Humphreys,False,False,3,.176,15,1,-0.4,9,15,.283,.259,.542,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/humphjo01.shtml,John Humphries,False,False,2,.143,52,0,-2.9,6,34,.188,.151,.339,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hundljo01.shtml,Johnny Hundley,False,False,2,.268,26,0,0.4,10,12,.336,.309,.646,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hundlni01.shtml,Nick Hundley,False,False,12,.247,766,93,7.4,376,319,.299,.405,.703,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hundlra01.shtml,Randy Hundley,False,False,14,.236,813,82,11.6,381,311,.292,.350,.642,0,1,0,0,0,1
http://www.baseball-reference.com/players/h/hundlto01.shtml,Todd Hundley,False,False,14,.234,883,202,10.9,599,495,.320,.443,.763,0,0,0,0,0,2
http://www.baseball-reference.com/players/h/hunglbe01.shtml,Bernie Hungling,False,False,3,.241,33,1,-0.3,15,13,.297,.314,.611,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hunnebi01.shtml,Bill Hunnefield,False,False,6,.272,452,9,1.7,144,230,.322,.344,.666,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntdi01.shtml,Dick Hunt,False,False,1,.326,15,0,0.0,4,10,.340,.391,.732,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntgr01.shtml,Grover Hunt,False,False,1,.000,0,0,-0.1,0,0,.200,.000,.200,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntjo01.shtml,Joel Hunt,False,False,2,.182,4,0,-0.2,3,2,.308,.227,.535,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntke01.shtml,Ken Hunt,False,False,6,.226,177,33,-0.7,111,107,.303,.417,.720,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntra01.shtml,Randy Hunt,False,False,2,.194,13,2,-0.6,6,5,.250,.284,.534,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntro01.shtml,Ron Hunt,False,False,12,.273,1429,39,32.7,370,745,.368,.347,.715,0,0,0,0,0,2
http://www.baseball-reference.com/players/h/huntebi01.shtml,Bill Hunter,False,False,1,.143,1,0,-0.1,,1,.143,.143,.286,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntebi02.shtml,Bill Hunter,False,False,1,.164,9,0,-0.3,2,6,.303,.200,.503,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntebi03.shtml,Billy Hunter,False,False,6,.219,410,16,-1.9,144,166,.264,.294,.559,0,0,0,0,0,1
http://www.baseball-reference.com/players/h/huntebr01.shtml,Brian Hunter,False,False,9,.234,364,67,0.2,259,187,.298,.430,.728,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntebr02.shtml,Brian Hunter,False,False,10,.264,882,25,7.4,241,500,.313,.346,.660,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntebu01.shtml,Buddy Hunter,False,False,3,.294,5,0,0.1,2,5,.478,.412,.890,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntece01.shtml,Cedric Hunter,False,False,2,.105,4,1,-0.7,1,4,.171,.184,.355,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hunteed01.shtml,Eddie Hunter,False,False,1,,0,0,0.0,0,0,,,,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntehe01.shtml,Herb Hunter,False,False,4,.163,8,1,-0.4,4,8,.196,.224,.421,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/huntene01.shtml,Newt Hunter,False,False,1,.254,53,2,0.4,24,35,.345,.388,.732,0,0,0,0,0,0
http://www.baseball-reference.com/players/h/hunteto01.shtml,Torii Hunter,False,False,19,.277,2452,353,50.7,1391,1296,.331,.461,.793,0,9,0,0,2,5
